"pubchem_cid","species_name"
"11105150","eliokarmos thyrsoides"
"60200066","botrytis cinerea"
"11498684","trichodesma incanum"
"46899084","unknown"
"11258097","lonchocarpus oaxacensis"
"44575265","angelica acutiloba"
"5319333","eriocheir sinensis"
"6473847","calophyllum inophyllum"
"44575227","schisandra chinensis"
"91439","veronica hederifolia"
"14466844","halleria lucida"
"11154724","isodon xerophilus"
"10469","dioscorea collettii"
"44444915","nepytia freemani"
"52918181","unknown"
"44444914","mentzelia decapetala"
"11713085","unknown"
"86279731","pachycereus pecten-aboriginum"
"5281665","potamogeton natans"
"11754973","ehretia dicksonii"
"12304330","alnus sieboldiana"
"24879110","unknown"
"5280881","euphorbia nivulia"
"11754973","urtica triangularis"
"179267","unknown"
"44605149","unknown"
"5319771","pongamia pinnata"
"57408402","paepalanthus geniculatus"
"639655","oenothera speciosa"
"11388753","unknown"
"14177663","strychnos aculeata"
"14108943","unknown"
"54584238","unknown"
"76330021","grateloupia elliptica"
"71461796","unknown"
"73353883","canarium strictum"
"10548337","unknown"
"5317593","curcuma kwangsiensis"
"13945489","elateriospermum tapos"
"unknown","polycephalomyces nipponicus"
"185766","crataegus sinaica"
"unknown","phlegmariurus squarrosus"
"10469","fossombronia alaskana"
"25232021","unknown"
"unknown","unknown"
"23656472","euphorbia hylonoma"
"15548728","ophioplocus japonicus"
"94160","klasea quinquefolia"
"44583689","unknown"
"25136233","unknown"
"11751616","euphorbia pekinensis"
"5281676","berberis thunbergii"
"71460296","myrica rubra "
"unknown","isatis indigotica "
"12395","cnidium officinale"
"57403344","unknown"
"unknown","penicillium sp. hn29-3b1"
"38351420","atraphaxis spinosa"
"21625854","styela plicata"
"45273189","lespedeza cyrtobotrya"
"unknown","unknown"
"11266523","unknown"
"unknown","paulownia tomentosa"
"unknown","cistanche salsa"
"46211176","unknown"
"12303810","cladosporium herbarum"
"71718556","coleostephus myconis"
"unknown","unknown"
"71681245","viguiera pinnatilobata"
"21632955","ganoderma lucidum"
"12443227","unknown"
"520452","unknown"
"92221","artemisia argyi"
"44566889","unknown"
"102115496","unknown"
"12315463","unknown"
"unknown","pterolobium macropterum"
"11197","unknown"
"15747356","unknown"
"10031063","stephania cephalantha"
"44585975","arthromeris mairei"
"44448211","unknown"
"441444","unknown"
"108168","asarum sieboldii"
"21637682","broussonetia kazinoki"
"75320","houttuynia cordata"
"11035692","unknown"
"45271785","unknown"
"158365","aspergillus flavus"
"unknown","aspergillus fischeri"
"72204016","suregada glomerulata"
"44566708","unknown"
"57395395","excoecaria agallocha"
"unknown","elaeocarpus angustifolius"
"14887322","aeschynomene indica"
"71717679","dracocephalum ruyschiana"
"44583688","unknown"
"44444914","salix rosmarinifolia"
"57333710","unknown"
"5316819","penicillium cinerascens"
"5317050","unknown"
"44448131","microcystis aeruginosa"
"5319333","unknown"
"10985632","unknown"
"12308659","unknown"
"71726409","penicillium citrinum"
"unknown","drypetes littoralis"
"9898760","unknown"
"7894","polyscias scutellaria"
"11197","cynomorium songaricum"
"8748","cnidium officinale"
"5318644","acacia pycnantha"
"442789","conus pulicarius"
"91668395","lidbeckia pectinata"
"unknown","daucus virgatus"
"44612898","unknown"
"90670767","nigella glandulifera"
"15548728","clusia torresii"
"46899164","swartzia simplex"
"94160","unknown"
"unknown","tripterygium wilfordii"
"10254","angelica sinensis"
"9848832","bombax ceiba"
"92138","brickellia pendula"
"5280511","unknown"
"90670329","euphorbia ebracteolata"
"5319333","unknown"
"10469","primula hirsuta"
"25311","unknown"
"15747356","premna odorata"
"9882773","exostema caribaeum"
"11289099","veronica chamaedrys"
"25180896","unknown"
"unknown","aspergillus flavipes"
"11709529","unknown"
"unknown","zoanthus vietnamensis"
"24776072","euphorbia ebracteolata"
"44589233","erythrina abyssinica"
"13916049","unknown"
"57333708","aspergillus sp."
"54799","thermopsis alpina"
"5320475","unknown"
"unknown","aspergillus flavipes"
"1796220","myrrhis odorata"
"9979096","unknown"
"44418770","mespilus germanica"
"23260551","streptomyces sp."
"44567152","codonopsis lanceolata"
"unknown","croton crassifolius"
"11681825","unknown"
"6443484","schoenocaulon officinale"
"10439492","astragalus inopinatus"
"14282775","araiostegiella perdurans"
"639655","tulipa sylvestris"
"11466771","streptomyces kanamyceticus"
"76336273","unknown"
"105119","cladonia bellidiflora"
"44297526","drimys winteri"
"25180896","ircinia oros"
"25156703","unknown"
"443212","saccharomyces cerevisiae"
"10674582","igernella notabilis"
"11763315","phytolacca acinosa"
"11254675","unknown"
"10674582","unknown"
"46209783","unknown"
"unknown","unknown"
"11188671","eupatorium lindleyanum"
"50900145","unknown"
"10914828","diplopteraster multipes"
"132487838","sauromatum giganteum"
"44559931","symplocos setchuensis"
"11490943","oryza sativa"
"10980672","unknown"
"14108943","heracleum sphondylium"
"71451577","sonneratia alba"
"44268166","piliostigma thonningii"
"24854118","unknown"
"11154724","lonchocarpus oaxacensis"
"11122959","ladeania juncea"
"76328130","unknown"
"237192","ephedra sinica"
"5319323","dictyopteris australis"
"10076785","stephania succifera"
"636721","dendroctonus brevicomis"
"312089","oldenlandia diffusa"
"639655","ilyonectria destructans"
"46880204","nicotiana sylvestris"
"132568245","zoanthus vietnamensis"
"11131779","unknown"
"54799","nicotiana debneyi"
"127040108","unknown"
"71681246","callicarpa acuminata"
"72206540","unknown"
"90670426","mansoa hirsuta"
"154279","unknown"
"13891365","berberis orthobotrys"
"46899164","streptomyces gardneri"
"unknown","erucastrum gallicum"
"44583689","unknown"
"4056967","morella pensylvanica"
"5319972","petunia integrifolia"
"16099372","guatteria friesiana"
"10084660","unknown"
"17288;5248351","polygonatum cyrtonema"
"14108943","quercus mongolica"
"45270567","garcinia hanburyi"
"439742","vicia sativa"
"23251486","streptomyces sp."
"57333038","morus yunnanensis"
"11297287","dioscorea japonica"
"10889124","humulus japonicus"
"90474163","encephalosphaera lasiandra"
"unknown","murraya microphylla"
"134135169","euphorbia peplus"
"unknown","anacyclus pyrethrum"
"68128","fritillaria meleagris"
"72715093","saussurea salicifolia"
"1796220","scutellaria baicalensis"
"6432211","thymus vulgaris"
"4501","unknown"
"21573067","hydrastis canadensis"
"11215769","allium ascalonicum"
"57403255","pancratium trianthum"
"10896840","pachycereus pringlei"
"10101409","lycopodium cernuum "
"73350586","aconitum contortum"
"44444915","dialium excelsum"
"24879275","andrographis paniculata"
"10574333","genipa americana"
"unknown","guitarra fimbriata"
"11397070","viburnum luzonicum"
"53493313","ammopiptanthus mongolicus"
"13870571","unknown"
"49799479","trigonostemon xyphophylloides"
"unknown","psiadia arguta"
"5321620","stauntonia obovatifoliola"
"53316971","prangos pabularia"
"54671620","pachycereus pecten-aboriginum"
"21573759","anaphalis margaritacea"
"442003","pieris japonica"
"11657758","aegiceras corniculatum"
"3008861","poterium sanguisorba"
"10078314","nigrosabulum globosum"
"14177663","streptomyces gardneri"
"70164","rauvolfia salicifolia"
"11148775","salacia lehmbachii"
"11614761","tanacetum densum"
"154279","unknown"
"558221","curcuma longa"
"44566307","unknown"
"15560423","lycium chinense"
"21115200","amycolatopsis azurea"
"72715093","unknown"
"11678667","unknown"
"unknown","meiogyne baillonii"
"44584350","isodon rubescens"
"46226510","picea jezoensis"
"11197","unknown"
"11708371","tricladium castaneicola"
"134731880","euphorbia pithyusa"
"38351420","unknown"
"182278","magnolia biondii"
"42645953","echinopsis candicans"
"24879405","epipactis palustris"
"132488068","bacillus thuringiensis"
"14396856","artemisia umbelliformis"
"10327179","unknown"
"24898244","raphanus raphanistrum"
"11583","aloe vera"
"unknown","rhododendron nyingchiense"
"23656470","nepytia freemani"
"unknown","cneorum pulverulentum"
"11848618","unknown"
"10959332","unknown"
"15432541","unknown"
"10245248","echinodorus macrophyllus"
"13858192","unknown"
"44575342","unknown"
"10990178","glycyrrhiza glabra"
"unknown","pteris cretica"
"13891365","unknown"
"11607311","callerya cinerea"
"10785494","dirca palustris"
"51136560","astragalus monspessulanus"
"86132230","parasenecio hastatus"
"11490943","ophioplocus japonicus"
"10586644","unknown"
"44613554","bupleurum falcatum"
"44567184","unknown"
"15623","unknown"
"44411858","astilbe koreana"
"unknown","pseudobaeospora pyrifera"
"5317050","garcinia macrophylla"
"45276861","spermacoce alata"
"5280881","unknown"
"23656469","unknown"
"222656","epichloe festucae"
"unknown","miliusa balansae"
"72715428","paranephelius uniflorus"
"44448174","unknown"
"21670045","unknown"
"10562206","haliclona vansoesti"
"10060329","streptomyces sp."
"10439492","empetrum nigrum"
"42603925","poupartia borbonica"
"10084612","fragaria vesca"
"636664","hyrtios erectus"
"25180896","euphorbia marginata"
"54671618","unknown"
"unknown","phlegmariurus squarrosus"
"11583","prorocentrum micans"
"unknown","pinalia spicata"
"23260007","unknown"
"25064624","unknown"
"118711062","nostoc sp. fsn-e"
"10972826","unknown"
"6728947","unknown"
"21603566","salacia chinensis"
"44567618","unknown"
"21580159","unknown"
"10327179","igernella notabilis"
"5323543","unknown"
"443721","atriplex parvifolia"
"637013","crocus sativus"
"153845","curcuma zedoaria"
"unknown","heliotropium floridum"
"91439","lobaria oregana"
"21635714","unknown"
"24879406","rumex obtusifolius"
"unknown","tripterygium wilfordii"
"57403255","myristica fragrans"
"21603566","heracleum sphondylium"
"5280656","unknown"
"11266523","unknown"
"44179651","digitalis ferruginea"
"11154724","aspergillus aculeatus"
"5319323","polygonum cuspidatum"
"12136209","dorstenia barteri "
"5281752","fritillaria meleagris"
"153557","podospora curvicolla"
"9864866","unknown"
"11607311","petrorhagia dubia"
"44575773","unknown"
"44559634","unknown"
"53316924","tanacetum cinerariifolium"
"25232021","syzygium levinei"
"5318255","derris reticulata"
"46932936","podospora curvicolla"
"20056072","albizia julibrissin"
"25243162","lespedeza floribunda"
"439423","unknown"
"unknown","eremophila oppositifolia"
"44422968","schisandra bicolor"
"44157603","salvia dominica"
"unknown","actinidia arguta"
"15601439","nonomuraea dietziae"
"10786480","genipa americana"
"5464170","iris germanica"
"442789","unknown"
"11566620","juniperus rigida"
"25058103","unknown"
"12592","phyllanthus emblica"
"38351420","esenbeckia leiocarpa"
"134715217","pinalia spicata"
"73353883","unknown"
"442290","liriodendron tulipifera"
"44587252","epimedium grandiflorum"
"6770","corydalis remota"
"10384912","flindersia brayleyana"
"73356791","echiochilon pauciflorum"
"89048","unknown"
"9815668","unknown"
"44559634","turraeanthus mannii"
"442918","steganotaenia araliacea"
"182278","unknown"
"32209","unknown"
"10509108","jaspis splendens"
"unknown","saccharomonospora sp."
"44584372","melia azedarach"
"unknown","murraya tetramera"
"44568920","brenneria rubrifaciens"
"44568920","oscillatoria princeps"
"71681246","unknown"
"12305452","anthoceros agrestis"
"11043090","unknown"
"80001","albugo candida"
"3084995","tinospora smilacina"
"11221552","unknown"
"44424395","antrodia camphorata "
"16109789","unknown"
"10939749","lysimachia mauritiana"
"44583688","asterias rubens"
"11629176","unknown"
"10896433","viburnum ichangense"
"1796220","amauris niavius"
"11082749","senecio integerrimus"
"105119","salvia przewalskii"
"54586126","gordonia chrysandra "
"5379033","myristica fragrans"
"122181871","geodia barretti"
"5281519","apostichopus japonicus"
"44201988","ajuga reptans"
"44566867","salacia petenensis"
"44448146","acremonium sp."
"5319333","rheum australe"
"10401988","unknown"
"154279","unknown"
"53235716","unknown"
"5316145","unknown"
"76308534","bidens parviflora"
"10939749","solanum laxum"
"71453067","charpentiera obovata"
"5481882","leontopodium nanum"
"44583688","orthosiphon aristatus"
"11490943","morus yunnanensis"
"10342293","unknown"
"46899164","schisandra bicolor"
"9832350","sarcophyton flexuosum"
"44576025","fusarium sporotrichioides"
"7069830","solaster endeca"
"25208281","lespedeza cyrtobotrya"
"442662","thymus quinquecostatus"
"14429109","homo sapiens"
"25180710","unknown"
"102150860","unknown"
"42645953","unknown"
"unknown","meiogyne baillonii"
"60143456","unknown"
"5319333","polygonum cuspidatum"
"50899855","unknown"
"60200065","unknown"
"904795","lophozonia menziesii"
"15559669","unknown"
"3008861","pristimera indica"
"11289099","alternaria kikuchiana"
"14108943","kummerowia striata"
"10959332","senecio flavus"
"unknown","hesperocyparis macrocarpa"
"38351420","unknown"
"71719758","unknown"
"629964","lactarius scrobiculatus"
"53248454","unknown"
"unknown","eleutherococcus gracilistylus"
"636610","lonicera japonica"
"44281346","agave shawii"
"11455867","cirsium helenioides"
"44448234","oscillatoria sp."
"13916049","salvia sessei"
"76311973","crepidiastrum lanceolatum"
"10694409","unknown"
"44584041","unknown"
"830726","alstonia angustiloba"
"15944778","dactylorhiza viridis"
"24801761","unknown"
"5280656","coelogyne nitida"
"unknown","cycas revoluta"
"73350586","callicarpa acuminata"
"9867274","leitneria floridana"
"60200065","croton gratissimus"
"5315860","ligustrum ovalifolium"
"11994700","clerodendrum tomentosum"
"5316843","unknown"
"15747356","unknown"
"92138","pentaclethra macrophylla"
"unknown","pleiocarpa pycnantha"
"10358881","sinomenium acutum"
"637920","unknown"
"5318882","sophora flavescens"
"44612898","heterosigma akashiwo"
"122195886","unknown"
"15944778","eucalyptus resinifera"
"11297287","phedimus kamtschaticus"
"10016534","piptolepis ericoides"
"637182","tetraria capillaris"
"10076785","populus tremula"
"72715428","unknown"
"72715093","bombus terrestris"
"10658073","genipa americana"
"89048","unknown"
"13916049","unknown"
"442980","protea compacta"
"10084612","ipomoea cairica"
"11717379","piper kadsura"
"5320475","salvia digitaloides"
"10468570","isodon lophanthoides"
"60200223","oxytropis falcata"
"132525293","ziziphus jujuba"
"442789","unknown"
"44567183","unknown"
"11258097","viburnum awabuki"
"12310250","unknown"
"10071564","unknown"
"23656472","salvia patens"
